code_prime,address,codes_ordered,lat,lon,datetime_b_s,datetime_e_s
3301220,小川町大塚,[3301220],3603,13916,['2006-03-01 12:00:00'],['2022-01-01 00:00:00']
3301530,吉見町下細谷,[3301530],3602,13927,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3301600,鳩山町大豆戸,[3301600],3559,13920,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
3301730,東秩父村御堂,[3301730],3603,13912,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3301830,埼玉美里町木部,[3301830],3611,13911,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3302030,埼玉神川町植竹,"[3302030, 3302033]",3613,13906,"['1997-11-10 12:00:00', '2019-11-14 12:00:00']","['2017-11-16 12:00:00', '2022-01-01 00:00:00']"
3302031,神川町下阿久原,[3302031],3609,13903,['1997-11-10 12:00:00'],['2006-04-10 12:00:00']
3302032,埼玉神川町下阿久原,"[3302032, 3302034]",3609,13903,"['2006-04-10 12:00:00', '2023-07-13 12:00:00']","['2023-07-13 12:00:00', '2022-01-01 00:00:00']"
3302230,上里町七本木,[3302230],3615,13909,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3302930,寄居町寄居,[3302930],3607,13912,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3303930,ときがわ町桃木,[3303930],3600,13916,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3303931,ときがわ町玉川,[3303931],3601,13918,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3310000,川越市旭町,[3310000],3554,13928,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
3310020,川越市新宿町,"[3310020, 3310021]",3554,13929,"['2006-06-20 12:00:00', '2007-10-25 12:00:00']","['2007-10-25 12:00:00', '2022-01-01 00:00:00']"
3310120,川口市中青木分室,[3310120],3549,13943,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3310130,川口市青木,[3310130],3548,13943,['1997-11-10 12:00:00'],['2020-06-23 12:00:00']
3310131,川口市三ツ和,[3310131],3550,13944,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3310132,川口市安行領家,[3310132],3551,13946,['2020-06-23 12:00:00'],['2022-01-01 00:00:00']
3310420,所沢市北有楽町,[3310420],3548,13928,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3310430,所沢市並木,"[3310430, 3310431]",3548,13928,"['1997-11-10 12:00:00', '2006-04-10 12:00:00']","['2006-04-10 12:00:00', '2022-01-01 00:00:00']"
3310500,飯能市苅生,[3310500],3551,13917,['1994-07-15 12:00:00'],['2019-03-14 12:00:00']
3310501,飯能市下直竹,[3310501],3550,13917,['2020-03-12 12:00:00'],['2022-01-01 00:00:00']
3310520,飯能市征矢町,[3310520],3550,13919,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3310530,飯能市双柳,[3310530],3551,13920,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3310531,飯能市名栗,[3310531],3553,13911,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3310720,春日部市中央,[3310720],3558,13945,['2006-06-20 12:00:00'],['2014-02-21 12:00:00']
3310721,春日部市粕壁,[3310721],3559,13945,['2014-02-21 12:00:00'],['2022-01-01 00:00:00']
3310730,春日部市金崎,[3310730],3600,13948,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3310740,春日部市谷原新田,[3310740],3558,13945,['2004-04-01 12:00:00'],['2022-01-01 00:00:00']
3310830,狭山市入間川,[3310830],3551,13925,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3310930,上尾市本町,"[3310930, 3310931]",3559,13936,"['1998-06-15 12:00:00', '2006-04-19 12:00:00']","['2006-04-19 12:00:00', '2022-01-01 00:00:00']"
3311130,草加市高砂,[3311130],3550,13948,['1997-11-10 12:00:00'],['2019-03-04 12:00:00']
3311131,草加市中央,"[3311131, 3311132]",3550,13948,"['2019-03-04 12:00:00', '2023-03-20 12:00:00']","['2023-03-20 12:00:00', '2022-01-01 00:00:00']"
3311230,越谷市越ヶ谷,"[3311230, 3311231]",3553,13947,"['1997-11-10 12:00:00', '2018-08-06 12:00:00']","['2018-08-06 12:00:00', '2022-01-01 00:00:00']"
3311330,蕨市中央,"[3311330, 3311331]",3550,13941,"['1997-11-10 12:00:00', '2020-11-05 12:00:00']","['2020-11-05 12:00:00', '2022-01-01 00:00:00']"
3311430,戸田市上戸田,"[3311430, 3311431]",3549,13941,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
3311530,入間市豊岡,[3311530],3550,13923,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3311730,朝霞市本町,[3311730],3548,13936,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
3311830,志木市中宗岡,"[3311830, 3311832]",3550,13935,"['1997-11-10 12:00:00', '2022-07-19 12:00:00']","['2019-12-24 12:00:00', '2022-01-01 00:00:00']"
3311831,志木市本町,[3311831],3550,13935,['2019-12-24 12:00:00'],['2022-07-19 12:00:00']
3311930,和光市広沢,[3311930],3547,13936,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3312030,新座市野火止,"[3312030, 3312031]",3548,13934,"['1997-11-10 12:00:00', '2018-01-04 12:00:00']","['2018-01-04 12:00:00', '2022-01-01 00:00:00']"
3312130,桶川市泉,"[3312130, 3312132]",3600,13933,"['1997-11-10 12:00:00', '2018-04-25 12:00:00']","['2015-01-19 12:00:00', '2022-01-01 00:00:00']"
3312131,桶川市上日出谷,[3312131],3600,13933,['2015-01-19 12:00:00'],['2018-04-25 12:00:00']
3312230,北本市本町,"[3312230, 3312231]",3602,13932,"['1997-11-10 12:00:00', '2013-02-13 12:00:00']","['2013-02-13 12:00:00', '2022-01-01 00:00:00']"
3312330,八潮市中央,[3312330],3549,13950,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3312430,富士見市鶴馬,[3312430],3551,13933,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3312630,三郷市幸房,[3312630],3550,13953,['1997-11-10 12:00:00'],['2006-04-10 12:00:00']
3312631,三郷市中央,[3312631],3550,13953,['2006-04-10 12:00:00'],['2022-01-01 00:00:00']
3312730,蓮田市黒浜,[3312730],3600,13940,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3312830,坂戸市千代田,[3312830],3557,13924,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3312930,幸手市東,[3312930],3605,13944,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313030,鶴ヶ島市三ツ木,[3313030],3556,13924,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313130,日高市南平沢,[3313130],3554,13920,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313230,吉川市吉川,[3313230],3553,13950,['1997-11-10 12:00:00'],['2018-04-23 12:00:00']
3313231,吉川市きよみ野,[3313231],3554,13951,['2018-04-23 12:00:00'],['2022-01-01 00:00:00']
3313330,伊奈町中央,[3313330],3600,13937,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313530,埼玉三芳町藤久保,[3313530],3550,13932,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313630,毛呂山町中央,[3313630],3557,13919,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313730,越生町越生,[3313730],3558,13918,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3313930,川島町平沼,[3313930],3559,13929,['1997-11-10 12:00:00'],['2015-12-22 12:00:00']
3313931,川島町下八ツ林,[3313931],3600,13929,['2015-12-22 12:00:00'],['2022-01-01 00:00:00']
3314030,宮代町中央,[3314030],3601,13943,['1997-11-10 12:00:00'],['2005-07-07 12:00:00']
3314031,宮代町笠原,[3314031],3601,13943,['2005-07-07 12:00:00'],['2022-01-01 00:00:00']
3314230,杉戸町清地,[3314230],3602,13944,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3314330,松伏町松伏,[3314330],3556,13949,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3314530,さいたま西区指扇,[3314530],3556,13935,['2011-05-12 13:00:00'],['2022-01-01 00:00:00']
3314630,さいたま北区宮原,[3314630],3556,13937,['2011-05-12 13:00:00'],['2022-01-01 00:00:00']
3314720,さいたま大宮区天沼町,[3314720],3554,13939,['2006-03-01 12:00:00'],['2022-01-01 00:00:00']
3314730,さいたま大宮区大門,"[3314730, 3314731]",3554,13938,"['2011-05-12 13:00:00', '2019-09-03 12:00:00']","['2019-09-03 12:00:00', '2022-01-01 00:00:00']"
3314830,さいたま見沼区堀崎,[3314830],3556,13939,['2011-05-12 13:00:00'],['2022-01-01 00:00:00']
3314930,さいたま中央区下落合,[3314930],3553,13938,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3315030,さいたま桜区道場,[3315030],3551,13937,['2011-05-12 13:00:00'],['2022-01-01 00:00:00']
3315100,さいたま浦和区高砂,[3315100],3551,13939,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
3315130,さいたま浦和区常盤,[3315130],3552,13939,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3315230,さいたま南区別所,"[3315230, 3315231]",3551,13939,"['2011-05-12 13:00:00', '2014-03-10 11:00:00']","['2014-03-10 11:00:00', '2022-01-01 00:00:00']"
3315330,さいたま緑区中尾,[3315330],3552,13941,['2011-05-12 13:00:00'],['2022-01-01 00:00:00']
3315430,さいたま岩槻区本町,[3315430],3557,13942,['1997-11-10 12:00:00'],['2014-12-11 12:00:00']
3315431,さいたま岩槻区本丸,[3315431],3557,13942,['2014-12-11 12:00:00'],['2022-01-01 00:00:00']
3315530,ふじみ野市福岡,[3315530],3553,13931,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3315531,ふじみ野市大井中央,[3315531],3551,13930,['1997-11-10 12:00:00'],['2012-01-05 12:00:00']
3315532,ふじみ野市大井,[3315532],3552,13930,['2014-04-08 12:00:00'],['2022-01-01 00:00:00']
3315630,白岡市千駄野,[3315630],3601,13941,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3320000,秩父市近戸町,"[3320000, 3320020]",3600,13905,"['1926-01-01 00:00:00', '2006-06-20 12:00:00']","['2000-01-12 12:00:00', '2022-01-01 00:00:00']"
3320001,秩父市上町,[3320001],3559,13904,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3320021,秩父市中津川,[3320021],3600,13848,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3320030,秩父市熊木町,"[3320030, 3320034]",3600,13905,"['1997-11-10 12:00:00', '2016-10-13 12:00:00']","['2012-10-02 12:00:00', '2022-01-01 00:00:00']"
3320031,秩父市吉田,[3320031],3603,13901,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3320032,秩父市大滝,"[3320032, 3320035]",3557,13856,"['1997-11-10 12:00:00', '2018-10-01 12:00:00']","['2018-03-22 12:00:00', '2022-01-01 00:00:00']"
3320033,秩父市荒川,[3320033],3557,13902,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3320130,横瀬町横瀬,[3320130],3559,13906,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3320230,皆野町皆野,[3320230],3604,13906,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3320320,長瀞町野上下郷,[3320320],3607,13906,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3320330,長瀞町本野上,[3320330],3607,13907,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3320500,小鹿野町両神薄,[3320500],3601,13854,['1994-07-15 12:00:00'],['2022-01-01 00:00:00']
3320530,小鹿野町小鹿野,"[3320530, 3320532]",3601,13901,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2021-07-01 12:00:00', '2022-01-01 00:00:00']"
3320531,小鹿野町役場両神庁舎,[3320531],3601,13858,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
3400000,銚子市川口町,[3400000],3544,14051,['1904-01-01 00:00:00'],['2022-01-01 00:00:00']
3400001,銚子市天王台,[3400001],3542,14051,['2007-07-02 12:00:00'],['2017-08-22 12:00:00']
3400002,銚子市小畑新町,[3400002],3543,14051,['2019-03-14 12:00:00'],['2022-01-01 00:00:00']
3400020,銚子市若宮町,[3400020],3544,14050,['2006-03-01 12:00:00'],['2022-01-01 00:00:00']
3400230,茂原市道表,[3400230],3526,14017,['2001-05-10 12:00:00'],['2022-01-01 00:00:00']
3400300,東金市東新宿,[3400300],3534,14022,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
3400320,東金市日吉台,[3400320],3534,14021,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3400330,東金市東岩崎,"[3400330, 3400331]",3534,14022,"['2000-01-12 12:00:00', '2015-01-13 12:00:00']","['2015-01-13 12:00:00', '2022-01-01 00:00:00']"
3400530,旭市ニ,"[3400530, 3400534, 3400535]",3543,14039,"['2000-01-12 12:00:00', '2015-01-30 12:00:00', '2021-04-26 12:00:00']","['2015-01-30 12:00:00', '2021-04-26 12:00:00', '2022-01-01 00:00:00']"
3400531,旭市南堀之内,[3400531],3546,14037,['2001-05-10 12:00:00'],['2022-01-01 00:00:00']
3400532,旭市高生,[3400532],3544,14042,['2001-05-10 12:00:00'],['2022-01-01 00:00:00']
3400533,旭市萩園,[3400533],3543,14043,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3400730,神崎町神崎本宿,[3400730],3554,14024,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3401200,多古町多古,[3401200],3544,14028,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
3401430,東庄町笹川,"[3401430, 3401431]",3550,14040,"['2000-01-12 12:00:00', '2005-02-01 12:00:00']","['2005-02-01 12:00:00', '2022-01-01 00:00:00']"
3402030,九十九里町片貝,[3402030],3532,14026,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3402630,芝山町小池,"[3402630, 3402631]",3542,14025,"['2000-01-12 12:00:00', '2015-01-13 12:00:00']","['2015-01-13 12:00:00', '2022-01-01 00:00:00']"
3402700,一宮町一宮,"[3402700, 3402701]",3522,14022,"['1996-04-01 12:00:00', '2014-02-28 12:00:00']","['2014-02-28 12:00:00', '2022-01-01 00:00:00']"
3402830,睦沢町下之郷,[3402830],3522,14019,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3402930,長生村本郷,[3402930],3525,14021,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403030,白子町関,"[3403030, 3403031]",3527,14022,"['2000-01-12 12:00:00', '2015-01-29 12:00:00']","['2015-01-29 12:00:00', '2022-01-01 00:00:00']"
3403100,長柄町大津倉,[3403100],3525,14012,['1994-07-15 12:00:00'],['2019-04-13 12:00:00']
3403130,長柄町桜谷,[3403130],3526,14014,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403200,長南町総合グラウンド,[3403200],3523,14014,['2019-04-13 12:00:00'],['2022-01-01 00:00:00']
3403230,長南町長南,"[3403230, 3403231, 3403232]",3523,14014,"['2000-01-12 12:00:00', '2015-02-06 12:00:00', '2023-03-28 12:00:00']","['2015-02-06 12:00:00', '2023-03-28 12:00:00', '2022-01-01 00:00:00']"
3403330,匝瑳市八日市場ハ,[3403330],3542,14034,['2001-05-10 12:00:00'],['2022-01-01 00:00:00']
3403331,匝瑳市今泉,"[3403331, 3403332]",3540,14034,"['2000-01-12 12:00:00', '2015-01-28 12:00:00']","['2015-01-28 12:00:00', '2022-01-01 00:00:00']"
3403400,香取市佐原下川岸,[3403400],3554,14030,['1996-04-01 12:00:00'],['2011-06-28 13:00:00']
3403401,香取市佐原八日市場,[3403401],3553,14030,['2011-08-02 12:00:00'],['2012-01-05 12:00:00']
3403402,香取市佐原平田,[3403402],3553,14030,['2012-01-05 12:00:00'],['2022-01-01 00:00:00']
3403420,香取市佐原諏訪台,[3403420],3553,14029,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3403430,香取市役所,[3403430],3554,14030,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403431,香取市羽根川,[3403431],3551,14036,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403432,香取市仁良,[3403432],3548,14035,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403433,香取市岩部,[3403433],3549,14030,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403530,横芝光町宮川,[3403530],3540,14030,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3403531,横芝光町横芝,[3403531],3539,14029,['2000-01-12 12:00:00'],['2014-12-18 12:00:00']
3403532,横芝光町栗山,[3403532],3539,14030,['2014-12-18 12:00:00'],['2022-01-01 00:00:00']
3403600,山武市松尾町富士見台,[3403600],3539,14027,['2012-10-02 12:00:00'],['2022-01-01 00:00:00']
3403621,山武市蓮沼ニ,[3403621],3535,14030,['2016-09-30 12:00:00'],['2022-01-01 00:00:00']
3403630,山武市殿台,"[3403630, 3403635]",3536,14025,"['2000-01-12 12:00:00', '2012-06-25 12:00:00']","['2012-06-25 12:00:00', '2022-01-01 00:00:00']"
3403631,山武市埴谷,"[3403631, 3403634]",3539,14022,"['2000-01-12 12:00:00', '2010-11-04 11:00:00']","['2010-11-04 11:00:00', '2022-01-01 00:00:00']"
3403632,山武市蓮沼ハ,"[3403632, 3403636]",3536,14030,"['2001-05-10 12:00:00', '2015-02-02 12:00:00']","['2015-02-02 12:00:00', '2022-01-01 00:00:00']"
3403633,山武市松尾町松尾,[3403633],3538,14027,['2000-01-12 12:00:00'],['2015-01-30 12:00:00']
3403637,山武市松尾町五反田,[3403637],3538,14028,['2015-01-30 12:00:00'],['2022-01-01 00:00:00']
3403730,大網白里市大網,[3403730],3531,14019,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3410000,千葉中央区中央港,"[3410000, 3410001]",3536,14006,"['1953-07-18 00:00:00', '2011-05-12 13:00:00']","['2011-05-12 13:00:00', '2022-01-01 00:00:00']"
3410020,千葉中央区千葉市役所,[3410020],3536,14006,['2006-03-01 12:00:00'],['2023-02-15 12:00:00']
3410040,千葉中央区都町,[3410040],3537,14008,['2008-11-04 12:00:00'],['2020-10-29 12:00:00']
3410140,千葉花見川区花島町,[3410140],3541,14006,['2008-07-01 12:00:00'],['2022-01-01 00:00:00']
3410240,千葉稲毛区園生町,[3410240],3539,14008,['2008-11-04 12:00:00'],['2022-01-01 00:00:00']
3410320,千葉若葉区野呂町,[3410320],3535,14014,['2023-02-15 12:00:00'],['2022-01-01 00:00:00']
3410340,千葉若葉区小倉台,[3410340],3538,14010,['2008-07-01 12:00:00'],['2022-01-01 00:00:00']
3410440,千葉緑区おゆみ野,[3410440],3534,14011,['2008-07-01 12:00:00'],['2022-01-01 00:00:00']
3410500,千葉美浜区ひび野,[3410500],3539,14002,['2014-11-27 12:00:00'],['2022-01-01 00:00:00']
3410520,千葉美浜区稲毛海岸,[3410520],3538,14005,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3410540,千葉美浜区真砂,[3410540],3539,14004,['2008-11-04 12:00:00'],['2017-07-13 12:00:00']
3410620,市川市大町,[3410620],3546,13958,['2022-11-24 12:00:00'],['2022-01-01 00:00:00']
3410621,市川市本行徳,[3410621],3542,13955,['2022-11-24 12:00:00'],['2022-01-01 00:00:00']
3410630,市川市八幡,"[3410630, 3410632]",3543,13956,"['2000-01-12 12:00:00', '2020-08-14 12:00:00']","['2017-05-01 12:00:00', '2022-01-01 00:00:00']"
3410631,市川市南八幡,[3410631],3543,13956,['2017-05-01 12:00:00'],['2020-08-14 12:00:00']
3410730,船橋市湊町,"[3410730, 3410731]",3542,13959,"['2000-01-12 12:00:00', '2014-12-09 12:00:00']","['2014-12-09 12:00:00', '2022-01-01 00:00:00']"
3410830,松戸市根本,"[3410830, 3410831]",3547,13954,"['2000-01-12 12:00:00', '2015-01-26 12:00:00']","['2015-01-26 12:00:00', '2022-01-01 00:00:00']"
3410840,松戸市西馬橋,[3410840],3549,13955,['2015-07-10 12:00:00'],['2022-01-01 00:00:00']
3410930,野田市鶴奉,"[3410930, 3410932]",3557,13953,"['2000-01-12 12:00:00', '2014-12-19 12:00:00']","['2014-12-19 12:00:00', '2022-01-01 00:00:00']"
3410931,野田市東宝珠花,"[3410931, 3410933]",3602,13949,"['2000-01-12 12:00:00', '2014-12-19 12:00:00']","['2014-12-19 12:00:00', '2022-01-01 00:00:00']"
3411000,成田市花崎町,[3411000],3547,14019,['1996-04-01 12:00:00'],['2018-03-22 12:00:00']
3411001,成田国際空港,[3411001],3546,14023,['2008-04-01 12:00:00'],['2022-01-01 00:00:00']
3411002,成田市名古屋,[3411002],3552,14022,['2018-07-12 12:00:00'],['2022-01-01 00:00:00']
3411020,成田市中台,[3411020],3547,14018,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3411030,成田市役所,"[3411030, 3411033]",3547,14019,"['2000-01-12 12:00:00', '2015-01-27 12:00:00']","['2015-01-27 12:00:00', '2022-01-01 00:00:00']"
3411031,成田市猿山,"[3411031, 3411034]",3553,14021,"['2000-01-12 12:00:00', '2015-01-27 12:00:00']","['2015-01-27 12:00:00', '2022-01-01 00:00:00']"
3411032,成田市松子,"[3411032, 3411035]",3550,14025,"['2001-05-10 12:00:00', '2015-01-27 12:00:00']","['2015-01-27 12:00:00', '2022-01-01 00:00:00']"
3411130,千葉佐倉市海隣寺町,"[3411130, 3411131]",3543,14013,"['2001-05-10 12:00:00', '2012-05-18 12:00:00']","['2012-05-18 12:00:00', '2022-01-01 00:00:00']"
3411230,習志野市鷺沼,"[3411230, 3411231, 3411232]",3541,14002,"['2000-01-12 12:00:00', '2012-11-19 12:00:00', '2017-05-08 12:00:00']","['2012-11-19 12:00:00', '2017-05-08 12:00:00', '2022-01-01 00:00:00']"
3411300,柏市千代田,[3411300],3551,13959,['1996-04-01 12:00:00'],['1999-07-21 12:00:00']
3411301,柏市旭町,[3411301],3552,13958,['1999-07-21 12:00:00'],['2022-01-01 00:00:00']
3411330,柏市柏,"[3411330, 3411332]",3552,13959,"['2000-01-12 12:00:00', '2015-01-15 12:00:00']","['2015-01-15 12:00:00', '2022-01-01 00:00:00']"
3411331,柏市大島田,"[3411331, 3411333]",3550,14000,"['2000-01-12 12:00:00', '2015-01-26 12:00:00']","['2015-01-26 12:00:00', '2022-01-01 00:00:00']"
3411420,市原市姉崎,[3411420],3528,14003,['2006-06-20 12:00:00'],['2022-01-01 00:00:00']
3411430,市原市国分寺台中央,[3411430],3530,14007,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3411530,流山市平和台,[3411530],3551,13954,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3411630,八千代市大和田新田,"[3411630, 3411631]",3543,14006,"['2000-01-12 12:00:00', '2014-12-22 12:00:00']","['2014-12-22 12:00:00', '2022-01-01 00:00:00']"
3411730,我孫子市我孫子,[3411730],3552,14002,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
3411830,鎌ケ谷市新鎌ケ谷,"[3411830, 3411831]",3547,14000,"['2000-01-12 12:00:00', '2015-01-14 12:00:00']","['2015-01-14 12:00:00', '2022-01-01 00:00:00']"
3411900,浦安市日の出,[3411900],3539,13955,['2014-11-27 12:00:00'],['2022-01-01 00:00:00']
3411930,浦安市猫実,"[3411930, 3411931, 3411932]",3539,13954,"['2000-01-12 12:00:00', '2015-01-26 12:00:00', '2016-06-13 12:00:00']","['2015-01-26 12:00:00', '2016-06-13 12:00:00', '2022-01-01 00:00:00']"
3412030,四街道市鹿渡,"[3412030, 3412031]",3540,14010,"['2000-01-12 12:00:00', '2015-01-28 12:00:00']","['2015-01-28 12:00:00', '2022-01-01 00:00:00']"
3412130,八街市八街,"[3412130, 3412131]",3540,14019,"['2000-01-12 12:00:00', '2014-12-18 12:00:00']","['2014-12-18 12:00:00', '2022-01-01 00:00:00']"
3412230,印西市大森,[3412230],3550,14009,['2000-01-12 12:00:00'],['2022-01-01 00:00:00']
